id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAP
217,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.383572853270598,31.7,24.4,974
218,10.2374167796,10.1316668985,2013,LSMS_NGA2012,2.04415372035977,31.7,24.4,974
219,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.29708853238265,31.7,24.4,974
220,10.2374167796,10.1316668985,2013,LSMS_NGA2012,0.441507601289202,31.7,24.4,974
221,10.6546031992,10.4737639515,2013,LSMS_NGA2012,0.67291732089184,32.4,24.5,890
222,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.790263948158685,32.3,24.9,874
223,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.126241373506144,32.3,24.9,874
224,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.795924864692773,32.3,24.9,874
225,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.38119321281655,32.3,24.9,874
226,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.726286738004164,32.3,24.9,874
227,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.66112956810631,32.3,24.9,874
228,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.17941913607548,32.3,24.9,874
229,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.766871165644172,32.3,24.9,874
230,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.441689609988074,32.3,24.9,874
231,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.80126921042932,32.3,24.9,874
232,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.805204844112342,32.3,24.9,874
233,9.82282273233,10.9007882495,2013,LSMS_NGA2012,1.01931603893787,32.3,24.9,874
234,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.896512566117802,32.3,24.9,874
235,9.82282273233,10.9007882495,2013,LSMS_NGA2012,2.20160864204779,32.3,24.9,874
236,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.981932443047918,32.3,24.9,874
237,9.82282273233,10.9007882495,2013,LSMS_NGA2012,0.493704039239597,32.3,24.9,874
238,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.428164672132902,31.7,23.9,923
239,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.347021399652979,31.7,23.9,923
240,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.78125,31.7,23.9,923
241,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.372300819061802,31.7,23.9,923
242,10.907719355,10.0246378001,2013,LSMS_NGA2012,0.447277200044728,31.7,23.9,923
