id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAT,MAP,Potassium_g_kg_0-20_m,Nitrogen_g_kg_0-20_m,Phosphorus_g_kg_0-20_m,OrganicCarbon_g_kg_0-20_m,irr
30166,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,0.386101825841417,24.7,17.1,21.3,845,48,66,24,24,0.0
30167,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,0.882518454369471,24.7,17.1,21.3,845,48,66,24,24,0.0
30168,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,0.285121352398893,24.7,17.1,21.3,845,48,66,24,24,0.0
30169,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,0.202545210836402,24.7,17.1,21.3,845,48,66,24,24,0.0
30170,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,2.43853782351353,24.7,17.1,21.3,845,48,66,24,24,0.0
30171,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,2.50966186796921,24.7,17.1,21.3,845,48,66,24,24,0.0
30172,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,2.3166109550485,24.7,17.1,21.3,845,48,66,24,24,0.0
30173,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,0.915204271097039,24.7,17.1,21.3,845,48,66,24,24,0.0
30174,-13.7938003540039,33.8372993469238,2010,LSMS_MWI2010,1.02960486891045,24.7,17.1,21.3,845,48,66,24,24,0.0
30175,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,2.05920960996832,24.9,17.4,21.5,792,46,64,23,23,0.0
30176,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,2.0592097463444,24.9,17.4,21.5,792,46,64,23,23,0.0
30177,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,1.65683545079551,24.9,17.4,21.5,792,46,64,23,23,0.0
30178,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,0.381335110151006,24.9,17.4,21.5,792,46,64,23,23,0.0
30179,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,4.26043396768349,24.9,17.4,21.5,792,46,64,23,23,0.0
30180,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,7.41315489045828,24.9,17.4,21.5,792,46,64,23,23,0.0
30181,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,2.84028921449334,24.9,17.4,21.5,792,46,64,23,23,0.0
30182,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,1.60457902036532,24.9,17.4,21.5,792,46,64,23,23,0.0
30183,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,0.922034167388186,24.9,17.4,21.5,792,46,64,23,23,0.0
30184,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,3.03265420763828,24.9,17.4,21.5,792,46,64,23,23,0.0
30185,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,3.08881453769095,24.9,17.4,21.5,792,46,64,23,23,0.0
30186,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,3.43201601661389,24.9,17.4,21.5,792,46,64,23,23,0.0
30187,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,1.93807974616486,24.9,17.4,21.5,792,46,64,23,23,0.0
30188,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,1.35400085785697,24.9,17.4,21.5,792,46,64,23,23,0.0
30189,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,1.22329289776496,24.9,17.4,21.5,792,46,64,23,23,0.0
30190,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,0.630370301545747,24.9,17.4,21.5,792,46,64,23,23,0.0
30191,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,1.83040860954027,24.9,17.4,21.5,792,46,64,23,23,0.0
30192,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,2.80801310450227,24.9,17.4,21.5,792,46,64,23,23,0.0
30193,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,0.900904260296638,24.9,17.4,21.5,792,46,64,23,23,0.0
30194,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,0.633603005330871,24.9,17.4,21.5,792,46,64,23,23,0.0
30195,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,2.94172822297935,24.9,17.4,21.5,792,46,64,23,23,0.0
30196,-13.7526998519897,33.6626014709473,2010,LSMS_MWI2010,2.63578840549628,24.9,17.4,21.5,792,46,64,23,23,0.0
30197,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,2.51577650311062,25.0,17.3,21.5,792,48,74,23,26,0.0
30198,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,0.77624659895376,25.0,17.3,21.5,792,48,74,23,26,0.0
30199,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,4.08438273099066,25.0,17.3,21.5,792,48,74,23,26,0.0
30200,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.77348210404226,25.0,17.3,21.5,792,48,74,23,26,0.0
30201,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,0.846250536160606,25.0,17.3,21.5,792,48,74,23,26,0.0
30202,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,0.686403203322777,25.0,17.3,21.5,792,48,74,23,26,0.0
30203,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.40400655225113,25.0,17.3,21.5,792,48,74,23,26,0.0
30204,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,0.882518435582971,25.0,17.3,21.5,792,48,74,23,26,0.0
30205,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,3.01347762403272,25.0,17.3,21.5,792,48,74,23,26,0.0
30206,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.95876045562127,25.0,17.3,21.5,792,48,74,23,26,0.0
30207,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.59120742588461,25.0,17.3,21.5,792,48,74,23,26,0.0
30208,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,0.95040450799631,25.0,17.3,21.5,792,48,74,23,26,0.0
30209,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,4.19612563620679,25.0,17.3,21.5,792,48,74,23,26,0.0
30210,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.47086413236356,25.0,17.3,21.5,792,48,74,23,26,0.0
30211,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,0.93600436816742,25.0,17.3,21.5,792,48,74,23,26,0.0
30212,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.90080901599261,25.0,17.3,21.5,792,48,74,23,26,0.0
30213,-13.7714996337891,33.6813011169434,2010,LSMS_MWI2010,1.60160747441981,25.0,17.3,21.5,792,48,74,23,26,0.0
30214,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.95040450799631,25.3,17.5,21.7,760,48,59,23,23,0.0
30215,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.58834564459587,25.3,17.5,21.7,760,48,59,23,23,0.0
30216,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.285121352398893,25.3,17.5,21.7,760,48,59,23,23,0.0
30217,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,1.14400536412612,25.3,17.5,21.7,760,48,59,23,23,0.0
30218,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.95040450799631,25.3,17.5,21.7,760,48,59,23,23,0.0
30219,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,9.1321473603801,25.3,17.5,21.7,760,48,59,23,23,0.0
30220,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,7.47062108317335,25.3,17.5,21.7,760,48,59,23,23,0.0
30221,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.568057842898668,25.3,17.5,21.7,760,48,59,23,23,0.0
30222,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,1.87674802255824,25.3,17.5,21.7,760,48,59,23,23,0.0
30223,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,1.36021186485293,25.3,17.5,21.7,760,48,59,23,23,0.0
30224,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.753369406008181,25.3,17.5,21.7,760,48,59,23,23,0.0
30225,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,2.77993304249763,25.3,17.5,21.7,760,48,59,23,23,0.0
30226,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,0.494210326030552,25.3,17.5,21.7,760,48,59,23,23,0.0
30227,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,1.03922727014869,25.3,17.5,21.7,760,48,59,23,23,0.0
30228,-14.1044998168945,34.0018005371094,2010,LSMS_MWI2010,1.26074060309149,25.3,17.5,21.7,760,48,59,23,23,0.0
30229,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,3.45947228221386,25.3,17.5,21.7,726,46,68,20,25,0.0
30230,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.772203651682836,25.3,17.5,21.7,726,46,68,20,25,0.0
30231,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.882518466893805,25.3,17.5,21.7,726,46,68,20,25,0.0
30232,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,2.08234691281212,25.3,17.5,21.7,726,46,68,20,25,0.0
30233,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.26720601066174,25.3,17.5,21.7,726,46,68,20,25,0.0
30234,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.748803517075436,25.3,17.5,21.7,726,46,68,20,25,0.0
30235,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.915204304770137,25.3,17.5,21.7,726,46,68,20,25,0.0
30236,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.904043287209817,25.3,17.5,21.7,726,46,68,20,25,0.0
30237,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.71402423323173,25.3,17.5,21.7,726,46,68,20,25,0.0
30238,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.630370301545746,25.3,17.5,21.7,726,46,68,20,25,0.0
30239,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.29299211054923,25.3,17.5,21.7,726,46,68,20,25,0.0
30240,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.32141798066939,25.3,17.5,21.7,726,46,68,20,25,0.0
30241,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.90080901599262,25.3,17.5,21.7,726,46,68,20,25,0.0
30242,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,2.05920960996832,25.3,17.5,21.7,726,46,68,20,25,0.0
30243,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.48263097809166,25.3,17.5,21.7,726,46,68,20,25,0.0
30244,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,2.71815679316804,25.3,17.5,21.7,726,46,68,20,25,0.0
30245,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,2.93437376708083,25.3,17.5,21.7,726,46,68,20,25,0.0
30246,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,3.53007381747789,25.3,17.5,21.7,726,46,68,20,25,0.0
30247,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.411841921993666,25.3,17.5,21.7,726,46,68,20,25,0.0
30248,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,1.235525765981,25.3,17.5,21.7,726,46,68,20,25,0.0
30249,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,0.247105163015276,25.3,17.5,21.7,726,46,68,20,25,0.0
30250,-14.1600999832153,34.0345001220703,2010,LSMS_MWI2010,7.41315489045828,25.3,17.5,21.7,726,46,68,20,25,0.0
30251,-13.9799995422363,33.8624992370605,2010,LSMS_MWI2010,2.34323868222592,25.9,18.2,22.4,749,47,73,23,24,0.0
30252,-13.9799995422363,33.8624992370605,2010,LSMS_MWI2010,2.3166109550485,25.9,18.2,22.4,749,47,73,23,24,0.0
30253,-13.9799995422363,33.8624992370605,2010,LSMS_MWI2010,2.7456128132911,25.9,18.2,22.4,749,47,73,23,24,0.0
30254,-13.9799995422363,33.8624992370605,2010,LSMS_MWI2010,1.87200873633484,25.9,18.2,22.4,749,47,73,23,24,0.0
30255,-13.9799995422363,33.8624992370605,2010,LSMS_MWI2010,2.42259968270607,25.9,18.2,22.4,749,47,73,23,24,0.0
30256,-13.9799995422363,33.8624992370605,2010,LSMS_MWI2010,1.06510849192087,25.9,18.2,22.4,749,47,73,23,24,0.0
30257,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,0.996391778688751,25.9,18.2,22.4,737,48,61,21,23,0.0
30258,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.30055350587388,25.9,18.2,22.4,737,48,61,21,23,0.0
30259,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.00980478974608,25.9,18.2,22.4,737,48,61,21,23,0.0
30260,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,2.39134026885299,25.9,18.2,22.4,737,48,61,21,23,0.0
30261,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.73407134116517,25.9,18.2,22.4,737,48,61,21,23,0.0
30262,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,3.08881449166403,25.9,18.2,22.4,737,48,61,21,23,0.0
30263,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.02960480498416,25.9,18.2,22.4,737,48,61,21,23,0.0
30264,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,3.01347755101757,25.9,18.2,22.4,737,48,61,21,23,0.0
30265,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,2.51123129251464,25.9,18.2,22.4,737,48,61,21,23,0.0
30266,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.52534050795023,25.9,18.2,22.4,737,48,61,21,23,0.0
30267,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.0743702544898,25.9,18.2,22.4,737,48,61,21,23,0.0
30268,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,0.678860318389416,25.9,18.2,22.4,737,48,61,21,23,0.0
30269,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,1.14400533887129,25.9,18.2,22.4,737,48,61,21,23,0.0
30270,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,0.494210326030552,25.9,18.2,22.4,737,48,61,21,23,0.0
30271,-14.061900138855,33.8322982788086,2010,LSMS_MWI2010,0.573182062253093,25.9,18.2,22.4,737,48,61,21,23,0.0
30272,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,0.541897294114115,25.5,17.5,22.0,768,42,73,21,24,0.0
30273,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,1.10644100086582,25.5,17.5,22.0,768,42,73,21,24,0.0
30274,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,4.05695033650802,25.5,17.5,22.0,768,42,73,21,24,0.0
30275,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,2.95050933564219,25.5,17.5,22.0,768,42,73,21,24,0.0
30276,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,3.29473550687035,25.5,17.5,22.0,768,42,73,21,24,0.0
30277,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,0.301347762403272,25.5,17.5,22.0,768,42,73,21,24,0.0
30278,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,0.545084912682594,25.5,17.5,22.0,768,42,73,21,24,0.0
30279,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,1.37280640664555,25.5,17.5,22.0,768,42,73,21,24,0.0
30280,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,1.9219290965881,25.5,17.5,22.0,768,42,73,21,24,0.0
30281,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,3.43201601661388,25.5,17.5,22.0,768,42,73,21,24,0.0
30282,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,6.31490988878948,25.5,17.5,22.0,768,42,73,21,24,0.0
30283,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,1.20866653630102,25.5,17.5,22.0,768,42,73,21,24,0.0
30284,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,0.882518466893805,25.5,17.5,22.0,768,42,73,21,24,0.0
30285,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,0.489317159105983,25.5,17.5,22.0,768,42,73,21,24,0.0
30286,-13.9694004058838,33.6318016052246,2010,LSMS_MWI2010,2.05920960996833,25.5,17.5,22.0,768,42,73,21,24,0.0
30287,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,1.704173528696,25.4,17.5,21.9,788,46,63,23,25,0.0
30288,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,1.36021186485293,25.4,17.5,21.9,788,46,63,23,25,0.0
30289,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,2.08821270830963,25.4,17.5,21.9,788,46,63,23,25,0.0
30290,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,1.23552581507638,25.4,17.5,21.9,788,46,63,23,25,0.0
30291,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,0.441259233446903,25.4,17.5,21.9,788,46,63,23,25,0.0
30292,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,0.988420652061104,25.4,17.5,21.9,788,46,63,23,25,0.0
30293,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,3.33925891663122,25.4,17.5,21.9,788,46,63,23,25,0.0
30294,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,9.88420652061104,25.4,17.5,21.9,788,46,63,23,25,0.0
30295,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,2.02545210836402,25.4,17.5,21.9,788,46,63,23,25,0.0
30296,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,2.87889518305744,25.4,17.5,21.9,788,46,63,23,25,0.0
30297,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,0.494210326030552,25.4,17.5,21.9,788,46,63,23,25,0.0
30298,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,1.21812407984729,25.4,17.5,21.9,788,46,63,23,25,0.0
30299,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,0.418822328812422,25.4,17.5,21.9,788,46,63,23,25,0.0
30300,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,1.74017725692469,25.4,17.5,21.9,788,46,63,23,25,0.0
30301,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,6.78032465407362,25.4,17.5,21.9,788,46,63,23,25,0.0
30302,-14.0329999923706,33.5158996582031,2010,LSMS_MWI2010,1.62569188234235,25.4,17.5,21.9,788,46,63,23,25,0.0
30303,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,1.08617650942307,25.7,17.8,22.1,752,47,70,21,25,0.0
30304,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,1.02960480498416,25.7,17.8,22.1,752,47,70,21,25,0.0
30305,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,1.90080901599261,25.7,17.8,22.1,752,47,70,21,25,0.0
30306,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.2977170698602,25.7,17.8,22.1,752,47,70,21,25,0.0
30307,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,1.17669126135989,25.7,17.8,22.1,752,47,70,21,25,0.0
30308,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,1.37280647158653,25.7,17.8,22.1,752,47,70,21,25,0.0
30309,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,4.69187005639561,25.7,17.8,22.1,752,47,70,21,25,0.0
30310,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,1.91060687417698,25.7,17.8,22.1,752,47,70,21,25,0.0
30311,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.975415129405411,25.7,17.8,22.1,752,47,70,21,25,0.0
30312,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.398556711475499,25.7,17.8,22.1,752,47,70,21,25,0.0
30313,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.650276723794451,25.7,17.8,22.1,752,47,70,21,25,0.0
30314,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.75865621175976,25.7,17.8,22.1,752,47,70,21,25,0.0
30315,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.764242749670792,25.7,17.8,22.1,752,47,70,21,25,0.0
30316,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,0.908474854470988,25.7,17.8,22.1,752,47,70,21,25,0.0
30317,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,2.09411164406211,25.7,17.8,22.1,752,47,70,21,25,0.0
30318,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,3.54454118963704,25.7,17.8,22.1,752,47,70,21,25,0.0
30319,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,3.80161803198524,25.7,17.8,22.1,752,47,70,21,25,0.0
30320,-14.061900138855,33.6847991943359,2010,LSMS_MWI2010,2.43853782351353,25.7,17.8,22.1,752,47,70,21,25,0.0
30321,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,1.11476009793334,25.4,17.8,21.9,796,45,67,20,23,0.0
30322,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,5.14802402492082,25.4,17.8,21.9,796,45,67,20,23,0.0
30323,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,1.4040066156491,25.4,17.8,21.9,796,45,67,20,23,0.0
30324,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,2.16001024544616,25.4,17.8,21.9,796,45,67,20,23,0.0
30325,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,1.03535685034095,25.4,17.8,21.9,796,45,67,20,23,0.0
30326,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,0.299884914901817,25.4,17.8,21.9,796,45,67,20,23,0.0
30327,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,4.49282096720363,25.4,17.8,21.9,796,45,67,20,23,0.0
30328,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,0.762670253975115,25.4,17.8,21.9,796,45,67,20,23,0.0
30329,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,0.581423896668618,25.4,17.8,21.9,796,45,67,20,23,0.0
30330,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,0.772203651682834,25.4,17.8,21.9,796,45,67,20,23,0.0
30331,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,1.54440730336567,25.4,17.8,21.9,796,45,67,20,23,0.0
30332,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,3.00348826419727,25.4,17.8,21.9,796,45,67,20,23,0.0
30333,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,0.823683876717587,25.4,17.8,21.9,796,45,67,20,23,0.0
30334,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,6.58947101374069,25.4,17.8,21.9,796,45,67,20,23,0.0
30335,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,9.14729953416419,25.4,17.8,21.9,796,45,67,20,23,0.0
30336,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,0.823683876717587,25.4,17.8,21.9,796,45,67,20,23,0.0
30337,-13.8121995925903,33.5004997253418,2010,LSMS_MWI2010,1.64736775343517,25.4,17.8,21.9,796,45,67,20,23,0.0
30338,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.772203622916007,25.4,17.7,21.9,797,46,61,22,24,0.0
30339,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.355036151811668,25.4,17.7,21.9,797,46,61,22,24,0.0
30340,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.788633530989159,25.4,17.7,21.9,797,46,61,22,24,0.0
30341,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.316801502665435,25.4,17.7,21.9,797,46,61,22,24,0.0
30342,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.494210326030552,25.4,17.7,21.9,797,46,61,22,24,0.0
30343,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,3.22711958585865,25.4,17.7,21.9,797,46,61,22,24,0.0
30344,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.561602637806576,25.4,17.7,21.9,797,46,61,22,24,0.0
30345,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,1.0404428046991,25.4,17.7,21.9,797,46,61,22,24,0.0
30346,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,2.00355534997873,25.4,17.7,21.9,797,46,61,22,24,0.0
30347,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.823683898537759,25.4,17.7,21.9,797,46,61,22,24,0.0
30348,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.814632382067301,25.4,17.7,21.9,797,46,61,22,24,0.0
30349,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.426043382174001,25.4,17.7,21.9,797,46,61,22,24,0.0
30350,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,1.05600500888478,25.4,17.7,21.9,797,46,61,22,24,0.0
30351,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,3.49677136350567,25.4,17.7,21.9,797,46,61,22,24,0.0
30352,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,3.11477081260548,25.4,17.7,21.9,797,46,61,22,24,0.0
30353,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,4.07956659075661,25.4,17.7,21.9,797,46,61,22,24,0.0
30354,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.572002669435649,25.4,17.7,21.9,797,46,61,22,24,0.0
30355,-13.934700012207,33.4939994812012,2010,LSMS_MWI2010,0.36126485015031,25.4,17.7,21.9,797,46,61,22,24,0.0
30356,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,1.7993094894109,25.4,17.8,21.9,794,44,67,24,23,0.0
30357,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,1.07437027769178,25.4,17.8,21.9,794,44,67,24,23,0.0
30358,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,2.83666635695586,25.4,17.8,21.9,794,44,67,24,23,0.0
30359,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,0.22464105241765,25.4,17.8,21.9,794,44,67,24,23,0.0
30360,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,1.64736768797466,25.4,17.8,21.9,794,44,67,24,23,0.0
30361,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,0.718851383317167,25.4,17.8,21.9,794,44,67,24,23,0.0
30362,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,0.304316707509735,25.4,17.8,21.9,794,44,67,24,23,0.0
30363,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,3.43201601661388,25.4,17.8,21.9,794,44,67,24,23,0.0
30364,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,2.28801076192534,25.4,17.8,21.9,794,44,67,24,23,0.0
30365,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,2.34001092041855,25.4,17.8,21.9,794,44,67,24,23,0.0
30366,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,0.938374011279125,25.4,17.8,21.9,794,44,67,24,23,0.0
30367,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,1.29600614726769,25.4,17.8,21.9,794,44,67,24,23,0.0
30368,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,0.3447978865876,25.4,17.8,21.9,794,44,67,24,23,0.0
30369,-13.7482004165649,33.5601997375488,2010,LSMS_MWI2010,3.56646616513036,25.4,17.8,21.9,794,44,67,24,23,0.0
