id,Lat,Lon,HarvestYear,Source,YieldTonHa,MWMT,MCMT,MAT,MAP,Potassium_g_kg_0-20_m,Nitrogen_g_kg_0-20_m,Phosphorus_g_kg_0-20_m,OrganicCarbon_g_kg_0-20_m
26430,13.3812723005,-9.08175857195,2014,LSMS_MLI2014,0.4,33.5,24.8,28.3,809,40,48,28,20
26431,13.3812723005,-9.08175857195,2014,LSMS_MLI2014,0.4,33.5,24.8,28.3,809,40,48,28,20
26432,13.5175119936,-8.92491745548,2014,LSMS_MLI2014,0.2,33.2,24.8,28.2,822,41,70,27,22
26433,13.1683671192,-9.21717505078,2014,LSMS_MLI2014,1.99999997019768,33.4,25.1,28.3,811,40,49,30,18
26434,13.1683671192,-9.21717505078,2014,LSMS_MLI2014,1.99999997019768,33.4,25.1,28.3,811,40,49,30,18
26435,13.8323812722,-9.86192850859,2014,LSMS_MLI2014,0.187617263473558,34.5,25.8,29.2,724,43,50,26,20
26436,13.904452401,-9.86299828833,2014,LSMS_MLI2014,0.131233591612297,34.5,25.6,29.1,713,43,65,26,23
26437,12.7659306283,-9.15019422566,2014,LSMS_MLI2014,0.571428581159941,33.3,25.4,28.1,938,41,48,29,21
26438,12.7953066413,-9.19836725439,2014,LSMS_MLI2014,0.371747220462519,33.4,25.3,28.1,918,41,55,26,21
26439,12.7953066413,-9.19836725439,2014,LSMS_MLI2014,0.215053761786898,33.4,25.3,28.1,918,41,55,26,21
26440,13.2186727828,-10.1397981835,2014,LSMS_MLI2014,0.198019803849965,33.6,25.8,28.5,814,40,65,26,21
26441,14.8541519679,-10.7216999988,2014,LSMS_MLI2014,0.204081628681073,35.7,26.3,30.4,545,48,52,24,18
26442,14.8724888669,-10.6543555042,2014,LSMS_MLI2014,0.314465419886153,35.6,26.9,30.6,558,48,41,24,16
26443,15.06908279,-10.5600647829,2014,LSMS_MLI2014,0.340136054697602,35.8,26.8,30.7,497,45,38,24,15
26444,14.9994759239,-10.4587176427,2014,LSMS_MLI2014,0.144717803485121,35.3,25.4,29.9,528,43,61,26,20
26445,14.9994759239,-10.4587176427,2014,LSMS_MLI2014,0.236406614988173,35.3,25.4,29.9,528,43,61,26,20
26446,15.0166300904,-10.4108595454,2014,LSMS_MLI2014,0.238663484622678,35.5,25.6,30.1,515,46,54,27,17
26447,15.0166300904,-10.4108595454,2014,LSMS_MLI2014,0.168634065572548,35.5,25.6,30.1,515,46,54,27,17
26448,15.0166300904,-10.4108595454,2014,LSMS_MLI2014,0.152905202455748,35.5,25.6,30.1,515,46,54,27,17
26449,14.9781164227,-10.4991662913,2014,LSMS_MLI2014,0.25575447398787,35.1,25.3,29.8,536,44,66,27,19
26450,12.9646436793,-7.43496189073,2014,LSMS_MLI2014,0.304878040359249,33.2,24.9,28.4,849,45,58,27,20
26451,12.9646436793,-7.43496189073,2014,LSMS_MLI2014,0.153374230773274,33.2,24.9,28.4,849,45,58,27,20
26452,12.9646436793,-7.43496189073,2014,LSMS_MLI2014,0.258397936477927,33.2,24.9,28.4,849,45,58,27,20
26453,12.9646436793,-7.43496189073,2014,LSMS_MLI2014,0.160513637025524,33.2,24.9,28.4,849,45,58,27,20
26454,13.1343079736,-7.20013469105,2014,LSMS_MLI2014,0.297619051631549,33.4,24.8,28.6,781,41,43,24,18
26455,13.1343079736,-7.20013469105,2014,LSMS_MLI2014,0.628930839772308,33.4,24.8,28.6,781,41,43,24,18
26456,13.1595976792,-7.08017963078,2014,LSMS_MLI2014,0.82644628546992,33.4,24.7,28.6,774,42,42,25,18
26457,13.5390248451,-7.03363657456,2014,LSMS_MLI2014,0.769230797445989,33.4,24.8,28.6,690,40,28,21,15
26458,13.2624855961,-7.55873217828,2014,LSMS_MLI2014,0.833333351959785,33.2,24.6,28.4,780,42,41,24,17
26459,13.2624855961,-7.55873217828,2014,LSMS_MLI2014,0.416666675979893,33.2,24.6,28.4,780,42,41,24,17
26460,13.4450520106,-7.58418770303,2014,LSMS_MLI2014,0.277008309151625,32.8,24.2,28,746,41,30,23,15
26461,13.4450520106,-7.58418770303,2014,LSMS_MLI2014,0.8,32.8,24.2,28,746,41,30,23,15
26462,13.5355848392,-7.43350153317,2014,LSMS_MLI2014,0.492610851613131,33,24.1,28.2,707,42,32,22,15
26463,13.4821340834,-7.38952247482,2014,LSMS_MLI2014,0.96153844169964,33.2,24.3,28.3,714,40,34,21,15
26464,13.5299437685,-7.0679556555,2014,LSMS_MLI2014,1.29870130573845,33.3,24.8,28.6,692,42,34,23,16
26465,12.5430197332,-6.81366029816,2014,LSMS_MLI2014,1.36314068249724,33.2,25.3,28.4,868,44,41,21,19
26466,12.5430197332,-6.81366029816,2014,LSMS_MLI2014,0.327868844770162,33.2,25.3,28.4,868,44,41,21,19
26467,12.5430197332,-6.81366029816,2014,LSMS_MLI2014,0.145348832273142,33.2,25.3,28.4,868,44,41,21,19
26468,12.046922611,-7.04167121587,2014,LSMS_MLI2014,5.8823526214976,32.5,25.5,28.1,1029,41,58,20,21
26469,12.046922611,-7.04167121587,2014,LSMS_MLI2014,0.69444447433875,32.5,25.5,28.1,1029,41,58,20,21
26470,12.046922611,-7.04167121587,2014,LSMS_MLI2014,0.724637699312482,32.5,25.5,28.1,1029,41,58,20,21
26471,12.075017122,-6.83662457289,2014,LSMS_MLI2014,0.153846159489197,32.5,25.4,28,996,42,47,21,18
26472,12.3145908489,-6.423426667,2014,LSMS_MLI2014,0.251889159386868,33,25.6,28.3,908,43,42,20,19
26473,12.7721414681,-7.25051952249,2014,LSMS_MLI2014,0.151975685652709,32.9,25.1,28.1,871,42,43,23,19
26474,12.6373598725,-6.89648416081,2014,LSMS_MLI2014,0.606060581977922,33.2,25.4,28.4,864,44,30,22,17
26475,12.6373598725,-6.89648416081,2014,LSMS_MLI2014,0.163934422385081,33.2,25.4,28.4,864,44,30,22,17
26476,12.7040063018,-6.97715711632,2014,LSMS_MLI2014,0.389105059448676,33.2,25.3,28.4,879,43,40,22,17
26477,12.7040063018,-6.97715711632,2014,LSMS_MLI2014,0.268096517658516,33.2,25.3,28.4,879,43,40,22,17
26478,12.7040063018,-6.97715711632,2014,LSMS_MLI2014,0.228832948574218,33.2,25.3,28.4,879,43,40,22,17
26479,12.6616523426,-7.3153662891,2014,LSMS_MLI2014,0.689655192258384,32.9,25.3,28.2,893,42,50,22,19
26480,12.6616523426,-7.3153662891,2014,LSMS_MLI2014,0.169779290775548,32.9,25.3,28.2,893,42,50,22,19
26481,12.6616523426,-7.3153662891,2014,LSMS_MLI2014,0.140449435756658,32.9,25.3,28.2,893,42,50,22,19
26482,12.6616523426,-7.3153662891,2014,LSMS_MLI2014,0.178571427811165,32.9,25.3,28.2,893,42,50,22,19
26483,12.6616523426,-7.3153662891,2014,LSMS_MLI2014,0.137362640151769,32.9,25.3,28.2,893,42,50,22,19
26484,12.6616523426,-7.3153662891,2014,LSMS_MLI2014,0.141843974989045,32.9,25.3,28.2,893,42,50,22,19
26485,11.9036196952,-6.97039999786,2014,LSMS_MLI2014,0.140449435756658,32.2,25.3,27.9,1062,41,46,21,19
26486,11.9036196952,-6.97039999786,2014,LSMS_MLI2014,0.157232709943077,32.2,25.3,27.9,1062,41,46,21,19
26487,11.9036196952,-6.97039999786,2014,LSMS_MLI2014,0.497512425418208,32.2,25.3,27.9,1062,41,46,21,19
26488,11.9036196952,-6.97039999786,2014,LSMS_MLI2014,0.124843945217304,32.2,25.3,27.9,1062,41,46,21,19
26489,11.9036196952,-6.97039999786,2014,LSMS_MLI2014,0.467289716242202,32.2,25.3,27.9,1062,41,46,21,19
26490,12.0039011789,-6.91962083097,2014,LSMS_MLI2014,0.170940177210219,32.5,25.5,28.1,1028,41,48,21,20
26491,12.0039011789,-6.91962083097,2014,LSMS_MLI2014,0.170940177210219,32.5,25.5,28.1,1028,41,48,21,20
26492,12.0039011789,-6.91962083097,2014,LSMS_MLI2014,0.120481930133445,32.5,25.5,28.1,1028,41,48,21,20
26493,12.0039011789,-6.91962083097,2014,LSMS_MLI2014,0.244498771947606,32.5,25.5,28.1,1028,41,48,21,20
26494,12.0039011789,-6.91962083097,2014,LSMS_MLI2014,0.140449435756658,32.5,25.5,28.1,1028,41,48,21,20
26495,12.2998025624,-6.25196861298,2014,LSMS_MLI2014,0.151057401703883,32.9,25.5,28.2,934,43,50,23,19
26496,12.2998025624,-6.25196861298,2014,LSMS_MLI2014,0.175746922661455,32.9,25.5,28.2,934,43,50,23,19
26497,11.7060391745,-8.69929935497,2014,LSMS_MLI2014,0.387596919641037,32.3,25,27.6,1107,41,48,26,20
26498,11.7527611885,-8.64587632925,2014,LSMS_MLI2014,0.250626573304976,32.3,25,27.7,1093,40,50,26,19
26499,11.7527611885,-8.64587632925,2014,LSMS_MLI2014,0.210084028773014,32.3,25,27.7,1093,40,50,26,19
26500,11.8889746099,-8.48094160624,2014,LSMS_MLI2014,0.205338813860198,32.4,25.3,27.8,1064,40,48,26,20
26501,11.8889746099,-8.48094160624,2014,LSMS_MLI2014,0.662251685952982,32.4,25.3,27.8,1064,40,48,26,20
26502,11.8889746099,-8.48094160624,2014,LSMS_MLI2014,0.134408598963216,32.4,25.3,27.8,1064,40,48,26,20
26503,11.9706960424,-8.42815044039,2014,LSMS_MLI2014,0.458715607367244,32.5,25.1,27.8,1058,41,49,25,20
26504,11.9706960424,-8.42815044039,2014,LSMS_MLI2014,0.161550883925302,32.5,25.1,27.8,1058,41,49,25,20
26505,11.9865184155,-8.52076448705,2014,LSMS_MLI2014,0.13037809315654,32.3,25,27.7,1067,42,56,25,21
26506,11.9865184155,-8.52076448705,2014,LSMS_MLI2014,0.42016805754603,32.3,25,27.7,1067,42,56,25,21
26507,11.8606030936,-8.33848795199,2014,LSMS_MLI2014,0.196463652935622,32.2,25.2,27.7,1076,40,61,22,21
26508,11.8606030936,-8.33848795199,2014,LSMS_MLI2014,0.497512425418208,32.2,25.2,27.7,1076,40,61,22,21
26509,11.8606030936,-8.33848795199,2014,LSMS_MLI2014,0.458715607367244,32.2,25.2,27.7,1076,40,61,22,21
26510,11.8606030936,-8.33848795199,2014,LSMS_MLI2014,0.189035922447256,32.2,25.2,27.7,1076,40,61,22,21
26511,11.8651469719,-8.23809708064,2014,LSMS_MLI2014,0.123152712903283,32.3,25.2,27.8,1080,41,59,21,21
26512,11.8651469719,-8.23809708064,2014,LSMS_MLI2014,0.454545457008457,32.3,25.2,27.8,1080,41,59,21,21
26513,11.8651469719,-8.23809708064,2014,LSMS_MLI2014,0.21739130040423,32.3,25.2,27.8,1080,41,59,21,21
26514,11.7578066549,-8.20149612809,2014,LSMS_MLI2014,0.3676470388436,32.2,25.2,27.8,1079,41,53,21,20
26515,11.8162989288,-8.33897210735,2014,LSMS_MLI2014,0.448430483445111,32.2,25.2,27.7,1081,40,50,23,20
26516,11.8162989288,-8.33897210735,2014,LSMS_MLI2014,0.330032999924363,32.2,25.2,27.7,1081,40,50,23,20
26517,11.750020247,-8.23326571343,2014,LSMS_MLI2014,0.359712233917788,32.2,25.1,27.7,1085,41,56,21,20
26518,12.2340179,-8.86466170657,2014,LSMS_MLI2014,0.307692318978395,32.5,26.4,28.3,1065,41,61,26,21
26519,12.2340179,-8.86466170657,2014,LSMS_MLI2014,0.724637699312482,32.5,26.4,28.3,1065,41,61,26,21
26520,12.1359998652,-8.6947671216,2014,LSMS_MLI2014,0.209643606708309,32.3,25.8,28,1052,40,61,25,21
26521,12.1359998652,-8.6947671216,2014,LSMS_MLI2014,0.184842880616416,32.3,25.8,28,1052,40,61,25,21
26522,12.1359998652,-8.6947671216,2014,LSMS_MLI2014,0.241545891076832,32.3,25.8,28,1052,40,61,25,21
26523,12.1359998652,-8.6947671216,2014,LSMS_MLI2014,0.148588414946826,32.3,25.8,28,1052,40,61,25,21
26524,12.1942389331,-8.658991298,2014,LSMS_MLI2014,0.46511627133309,32.3,25,27.7,1052,43,60,23,21
26525,12.1942389331,-8.658991298,2014,LSMS_MLI2014,0.120048018589208,32.3,25,27.7,1052,43,60,23,21
26526,12.7977443182,-8.09457185369,2014,LSMS_MLI2014,0.746268638127312,32.5,24.2,27.7,971,41,51,26,20
26527,12.7977443182,-8.09457185369,2014,LSMS_MLI2014,0.135317993189908,32.5,24.2,27.7,971,41,51,26,20
26528,12.7977443182,-8.09457185369,2014,LSMS_MLI2014,0.160513637025524,32.5,24.2,27.7,971,41,51,26,20
26529,12.7977443182,-8.09457185369,2014,LSMS_MLI2014,1.61290325216647,32.5,24.2,27.7,971,41,51,26,20
26530,12.7584458058,-8.36592179466,2014,LSMS_MLI2014,0.543478259813244,32.5,24.3,27.7,992,42,52,25,20
26531,12.2540093148,-7.62004478584,2014,LSMS_MLI2014,4.34782607850596,32.6,25.3,28,1000,41,54,23,19
26532,12.2540093148,-7.62004478584,2014,LSMS_MLI2014,1.05263159215615,32.6,25.3,28,1000,41,54,23,19
26533,12.6144063351,-7.81563882806,2014,LSMS_MLI2014,1.81818182803383,33,24.8,28.2,942,43,45,28,18
26534,13.0350761895,-8.46448507507,2014,LSMS_MLI2014,0.552486205311334,33.2,24.9,28.2,895,42,57,27,21
26535,13.0350761895,-8.46448507507,2014,LSMS_MLI2014,0.2,33.2,24.9,28.2,895,42,57,27,21
26536,13.0350761895,-8.46448507507,2014,LSMS_MLI2014,0.534759339880174,33.2,24.9,28.2,895,42,57,27,21
26537,13.0350761895,-8.46448507507,2014,LSMS_MLI2014,0.561797743026632,33.2,24.9,28.2,895,42,57,27,21
26538,13.0350761895,-8.46448507507,2014,LSMS_MLI2014,0.24999999627471,33.2,24.9,28.2,895,42,57,27,21
26539,12.4445692075,-8.06100056922,2014,LSMS_MLI2014,0.862068990322979,32.9,25,28.1,978,42,46,29,17
26540,12.4445692075,-8.06100056922,2014,LSMS_MLI2014,0.35335689998551,32.9,25,28.1,978,42,46,29,17
26541,12.4409122926,-8.52321435655,2014,LSMS_MLI2014,0.13947001246294,31.8,24.3,27.3,1073,42,61,26,22
26542,13.6634205087,-8.11082037108,2014,LSMS_MLI2014,0.359712233917788,32.9,24.5,28.1,742,41,33,22,15
26543,13.6634205087,-8.11082037108,2014,LSMS_MLI2014,0.308641974400173,32.9,24.5,28.1,742,41,33,22,15
26544,13.5879756043,-7.94313906797,2014,LSMS_MLI2014,0.588235287930315,33,24.4,28.2,732,41,31,24,16
26545,13.5879756043,-7.94313906797,2014,LSMS_MLI2014,0.21231423139397,33,24.4,28.2,732,41,31,24,16
26546,13.5879756043,-7.94313906797,2014,LSMS_MLI2014,1.49253727625462,33,24.4,28.2,732,41,31,24,16
26547,13.5879756043,-7.94313906797,2014,LSMS_MLI2014,0.877192981997499,33,24.4,28.2,732,41,31,24,16
26548,13.4531472577,-7.91970453802,2014,LSMS_MLI2014,0.253807110592184,32.9,24.2,28,768,41,42,23,18
26549,13.8013501963,-8.22421355574,2014,LSMS_MLI2014,0.261096615008528,33.6,25,28.6,713,42,45,25,18
26550,13.3757236486,-7.82003250405,2014,LSMS_MLI2014,1.51515152336152,32.9,24.3,28.1,793,41,36,22,17
26551,13.2971683435,-7.82566294414,2014,LSMS_MLI2014,0.334448166135491,32.9,24.3,28.1,821,42,49,23,19
26552,13.2971683435,-7.82566294414,2014,LSMS_MLI2014,0.456621011277186,32.9,24.3,28.1,821,42,49,23,19
26553,13.2971683435,-7.82566294414,2014,LSMS_MLI2014,0.588235287930315,32.9,24.3,28.1,821,42,49,23,19
26554,13.2812529403,-7.81347337145,2014,LSMS_MLI2014,1.49253727625462,33,24.3,28.2,827,43,53,23,19
26555,13.1130412851,-7.83995125868,2014,LSMS_MLI2014,1.1904762065262,32.8,24.4,28,873,42,44,23,19
26556,13.1130412851,-7.83995125868,2014,LSMS_MLI2014,0.330032999924363,32.8,24.4,28,873,42,44,23,19
26557,13.1130412851,-7.83995125868,2014,LSMS_MLI2014,0.69444447433875,32.8,24.4,28,873,42,44,23,19
26558,14.9813837151,-7.47939530992,2014,LSMS_MLI2014,2.85714284497865,34.4,24.7,29.4,426,37,15,14,11
26559,14.9813837151,-7.47939530992,2014,LSMS_MLI2014,5.0000001117587,34.4,24.7,29.4,426,37,15,14,11
26560,14.3607208044,-7.64874953768,2014,LSMS_MLI2014,3.99999994039536,33.9,24.6,29,542,42,34,23,15
26561,11.1593671146,-5.36537884074,2014,LSMS_MLI2014,1.42857142248932,30.9,24.6,27,1222,41,72,22,23
26562,11.1593671146,-5.36537884074,2014,LSMS_MLI2014,2.08333331522428,30.9,24.6,27,1222,41,72,22,23
26563,11.1486542809,-5.36418983066,2014,LSMS_MLI2014,0.263157898039039,30.8,24.6,27,1223,42,54,21,20
26564,11.1486542809,-5.36418983066,2014,LSMS_MLI2014,0.140845074679165,30.8,24.6,27,1223,42,54,21,20
26565,11.0945204533,-5.62664502313,2014,LSMS_MLI2014,0.169491532957784,30.6,24.7,26.9,1230,41,45,21,19
26566,11.0945204533,-5.62664502313,2014,LSMS_MLI2014,0.204081628681073,30.6,24.7,26.9,1230,41,45,21,19
26567,11.1352679565,-5.68654556043,2014,LSMS_MLI2014,0.4938271408709,30.8,24.6,27,1236,41,65,20,21
26568,11.1352679565,-5.68654556043,2014,LSMS_MLI2014,0.25,30.8,24.6,27,1236,41,65,20,21
26569,11.1352679565,-5.68654556043,2014,LSMS_MLI2014,0.2,30.8,24.6,27,1236,41,65,20,21
26570,11.1352679565,-5.68654556043,2014,LSMS_MLI2014,0.181818177877379,30.8,24.6,27,1236,41,65,20,21
26571,11.1352679565,-5.68654556043,2014,LSMS_MLI2014,0.526315796078078,30.8,24.6,27,1236,41,65,20,21
26572,11.1352679565,-5.68654556043,2014,LSMS_MLI2014,0.167504186801954,30.8,24.6,27,1236,41,65,20,21
26573,11.5897342626,-5.36401144934,2014,LSMS_MLI2014,0.156249997671694,32.4,25.5,28.1,1060,42,49,24,20
26574,11.5120908466,-5.35315123961,2014,LSMS_MLI2014,0.142857145289986,32.2,25.3,28,1123,40,65,20,22
26575,11.675887344,-5.91970657587,2014,LSMS_MLI2014,0.270270266787164,32.3,25.1,27.9,1093,41,52,23,20
26576,11.320011977,-5.66939488148,2014,LSMS_MLI2014,0.284900275998365,32,25,27.8,1204,41,50,21,19
26577,11.320011977,-5.66939488148,2014,LSMS_MLI2014,0.39370077483689,32,25,27.8,1204,41,50,21,19
26578,11.320011977,-5.66939488148,2014,LSMS_MLI2014,0.806451626083234,32,25,27.8,1204,41,50,21,19
26579,11.320011977,-5.66939488148,2014,LSMS_MLI2014,0.221729487560636,32,25,27.8,1204,41,50,21,19
26580,11.320011977,-5.66939488148,2014,LSMS_MLI2014,0.16,32,25,27.8,1204,41,50,21,19
26581,11.320011977,-5.66939488148,2014,LSMS_MLI2014,0.170357747679633,32,25,27.8,1204,41,50,21,19
26582,11.7206599275,-7.70475159148,2014,LSMS_MLI2014,0.151515145494481,32.2,25.6,27.8,1105,40,54,19,19
26583,11.6883898132,-7.58639593916,2014,LSMS_MLI2014,0.281690149358331,32.1,25.5,27.8,1115,39,51,20,19
26584,11.6883898132,-7.58639593916,2014,LSMS_MLI2014,0.141242936996965,32.1,25.5,27.8,1115,39,51,20,19
26585,11.7174612748,-7.8577391956,2014,LSMS_MLI2014,0.131233591612297,32.1,25.4,27.7,1102,39,53,20,19
26586,11.7174612748,-7.8577391956,2014,LSMS_MLI2014,0.15625000349246,32.1,25.4,27.7,1102,39,53,20,19
26587,11.5399093602,-6.87408490515,2014,LSMS_MLI2014,0.166666660043929,32.1,25.7,27.9,1123,40,52,20,19
26588,11.5399093602,-6.87408490515,2014,LSMS_MLI2014,0.15625000349246,32.1,25.7,27.9,1123,40,52,20,19
26589,11.3757667383,-6.7494200428,2014,LSMS_MLI2014,0.222222228109101,32,25.9,27.9,1157,39,48,18,18
26590,11.6988895672,-6.98575545203,2014,LSMS_MLI2014,0.22123894190413,32.2,25.2,27.9,1101,41,45,20,18
26591,11.6988895672,-6.98575545203,2014,LSMS_MLI2014,0.454545457008457,32.2,25.2,27.9,1101,41,45,20,18
26592,11.6306362236,-6.60262277633,2014,LSMS_MLI2014,0.900900889290553,32.4,25.9,28.1,1089,42,63,21,21
26593,11.6306362236,-6.60262277633,2014,LSMS_MLI2014,0.331125842976491,32.4,25.9,28.1,1089,42,63,21,21
26594,11.6306362236,-6.60262277633,2014,LSMS_MLI2014,0.128534704842854,32.4,25.9,28.1,1089,42,63,21,21
26595,11.6306362236,-6.60262277633,2014,LSMS_MLI2014,0.628930839772308,32.4,25.9,28.1,1089,42,63,21,21
26596,10.5500027554,-5.75734316714,2014,LSMS_MLI2014,0.224719104735542,31,25.8,27.6,1282,41,57,20,17
26597,10.6827013189,-5.64029087805,2014,LSMS_MLI2014,0.22123894190413,31.3,26.1,27.9,1256,41,51,19,19
26598,10.873731721,-5.47191472091,2014,LSMS_MLI2014,0.335570460938907,30.8,25.7,27.6,1285,40,48,22,20
26599,10.7025230357,-5.60745427198,2014,LSMS_MLI2014,0.649350652869223,31.2,26.2,28.1,1265,41,46,22,18
26600,10.3158470565,-6.10534758779,2014,LSMS_MLI2014,0.171526585358298,30.6,25.7,27.5,1344,39,42,21,18
26601,10.3158470565,-6.10534758779,2014,LSMS_MLI2014,0.152905202455748,30.6,25.7,27.5,1344,39,42,21,18
26602,11.401358106,-6.60021075097,2014,LSMS_MLI2014,0.236966829731984,32,25.9,28,1143,41,52,19,20
26603,11.401358106,-6.60021075097,2014,LSMS_MLI2014,0.146412878302942,32,25.9,28,1143,41,52,19,20
26604,11.401358106,-6.60021075097,2014,LSMS_MLI2014,0.892857115297601,32,25.9,28,1143,41,52,19,20
26605,11.0949921424,-6.88593875199,2014,LSMS_MLI2014,0.342465758457889,31.6,25.9,27.8,1198,39,46,18,18
26606,11.0949921424,-6.88593875199,2014,LSMS_MLI2014,0.187969922958757,31.6,25.9,27.8,1198,39,46,18,18
26607,11.0949921424,-6.88593875199,2014,LSMS_MLI2014,0.129032262034024,31.6,25.9,27.8,1198,39,46,18,18
26608,10.9107509207,-6.87164728986,2014,LSMS_MLI2014,0.243308994529135,31.3,25.8,27.6,1241,40,62,19,20
26609,11.0154949031,-6.99898127205,2014,LSMS_MLI2014,0.769230797445989,31.5,25.7,27.7,1217,40,46,19,20
26610,11.0154949031,-6.99898127205,2014,LSMS_MLI2014,0.271002718957226,31.5,25.7,27.7,1217,40,46,19,20
26611,11.0369742829,-7.09183083877,2014,LSMS_MLI2014,0.145137878777131,31.4,25.5,27.6,1230,39,53,18,20
26612,10.7920851316,-6.7825755326,2014,LSMS_MLI2014,0.294117643965157,31.2,25.9,27.6,1253,40,59,18,20
26613,10.7920851316,-6.7825755326,2014,LSMS_MLI2014,0.133333333333333,31.2,25.9,27.6,1253,40,59,18,20
26614,10.7920851316,-6.7825755326,2014,LSMS_MLI2014,0.35714285562233,31.2,25.9,27.6,1253,40,59,18,20
26615,10.5518968725,-6.90582249714,2014,LSMS_MLI2014,0.187969927170742,30.7,25.5,27.3,1293,39,48,18,19
26616,10.5518968725,-6.90582249714,2014,LSMS_MLI2014,0.432900415698516,30.7,25.5,27.3,1293,39,48,18,19
26617,11.1578292527,-7.12948784819,2014,LSMS_MLI2014,1.52671762393854,31.4,25.6,27.5,1212,39,39,19,18
26618,11.1578292527,-7.12948784819,2014,LSMS_MLI2014,0.440528638062739,31.4,25.6,27.5,1212,39,39,19,18
26619,11.1578292527,-7.12948784819,2014,LSMS_MLI2014,0.22988505621129,31.4,25.6,27.5,1212,39,39,19,18
26620,11.1486215954,-6.60246913517,2014,LSMS_MLI2014,0.210526318431231,31.8,26,27.9,1160,41,60,18,21
26621,11.1486215954,-6.60246913517,2014,LSMS_MLI2014,0.294985262355392,31.8,26,27.9,1160,41,60,18,21
26622,12.3277262313,-5.69513802921,2014,LSMS_MLI2014,0.555555533479763,32.6,25.6,28.1,938,44,39,20,17
26623,12.4793686528,-6.23524264356,2014,LSMS_MLI2014,0.285714290579971,33.2,25.4,28.4,883,43,52,21,20
26624,12.4793686528,-6.23524264356,2014,LSMS_MLI2014,0.833333351959785,33.2,25.4,28.4,883,43,52,21,20
26625,12.4153127702,-5.94654143937,2014,LSMS_MLI2014,0.178571427811165,32.7,25.3,28.2,908,43,35,21,16
26626,12.3653634021,-5.808970465,2014,LSMS_MLI2014,1.99999997019768,32.6,25.3,28.1,923,43,48,20,18
26627,12.3653634021,-5.808970465,2014,LSMS_MLI2014,0.49999999254942,32.6,25.3,28.1,923,43,48,20,18
26628,12.3653634021,-5.808970465,2014,LSMS_MLI2014,0.120481930133445,32.6,25.3,28.1,923,43,48,20,18
26629,12.3653634021,-5.808970465,2014,LSMS_MLI2014,0.243902441151861,32.6,25.3,28.1,923,43,48,20,18
26630,12.5106130807,-4.96828189093,2014,LSMS_MLI2014,0.158730159931563,33.1,25.1,28.4,937,43,35,21,17
26631,12.5106130807,-4.96828189093,2014,LSMS_MLI2014,0.142857145289986,33.1,25.1,28.4,937,43,35,21,17
26632,12.6902727841,-5.16126186212,2014,LSMS_MLI2014,0.158730159931563,33.3,25.6,28.7,847,42,25,21,15
26633,12.3040480303,-5.74372652001,2014,LSMS_MLI2014,0.235849059388789,32.6,25.5,28.2,939,42,42,21,18
26634,12.4302888284,-5.49179613684,2014,LSMS_MLI2014,0.188323925508649,32.6,24.8,28,950,45,35,21,17
26635,12.4302888284,-5.49179613684,2014,LSMS_MLI2014,0.136239776971446,32.6,24.8,28,950,45,35,21,17
26636,11.2711284183,-8.17144263676,2014,LSMS_MLI2014,5.8823526214976,31.8,25.5,27.6,1168,40,67,20,21
26637,11.1953405909,-8.31651323116,2014,LSMS_MLI2014,0.294117643965157,31.4,25.4,27.4,1186,40,63,20,22
26638,11.1953405909,-8.31651323116,2014,LSMS_MLI2014,0.24999999627471,31.4,25.4,27.4,1186,40,63,20,22
26639,11.2079255897,-8.17604203683,2014,LSMS_MLI2014,0.227790427358504,31.6,25.5,27.6,1181,41,66,20,22
26640,11.0675184176,-8.59027221158,2014,LSMS_MLI2014,3.03030304672304,31.3,25.3,27.3,1224,40,52,19,21
26641,11.0675184176,-8.59027221158,2014,LSMS_MLI2014,6.24999970314095,31.3,25.3,27.3,1224,40,52,19,21
26642,11.0675184176,-8.59027221158,2014,LSMS_MLI2014,0.124999998137355,31.3,25.3,27.3,1224,40,52,19,21
26643,11.0675184176,-8.59027221158,2014,LSMS_MLI2014,0.294117643965157,31.3,25.3,27.3,1224,40,52,19,21
26644,11.0675184176,-8.59027221158,2014,LSMS_MLI2014,0.196078435039117,31.3,25.3,27.3,1224,40,52,19,21
26645,10.5358824255,-8.15268381972,2014,LSMS_MLI2014,0.277777766739881,30.5,25.1,27,1291,41,70,19,23
26646,10.6153074218,-8.20943043339,2014,LSMS_MLI2014,0.135501359478613,30.6,25.2,27.1,1276,40,52,18,20
26649,11.6341964855,-8.26329082405,2014,LSMS_MLI2014,0.211416494962021,32.1,25.3,27.7,1132,41,52,21,20
26650,11.6341964855,-8.26329082405,2014,LSMS_MLI2014,0.217864927821241,32.1,25.3,27.7,1132,41,52,21,20
26651,11.6621531391,-8.19656364345,2014,LSMS_MLI2014,0.192307699361497,32.1,25.4,27.7,1111,39,51,22,19
26652,11.6317374726,-8.16245073768,2014,LSMS_MLI2014,0.392156870078235,32,25.4,27.7,1126,42,58,22,21
26653,11.6317374726,-8.16245073768,2014,LSMS_MLI2014,0.18975331707759,32,25.4,27.7,1126,42,58,22,21
26654,11.6317374726,-8.16245073768,2014,LSMS_MLI2014,0.355871900916288,32,25.4,27.7,1126,42,58,22,21
26655,11.2767082961,-8.36521390559,2014,LSMS_MLI2014,0.131578949019519,31.7,25.5,27.6,1166,41,58,20,21
26656,11.2767082961,-8.36521390559,2014,LSMS_MLI2014,0.136986297790676,31.7,25.5,27.6,1166,41,58,20,21
